split,item_id,item_idx,phase,base_graph_mean,fused_graph_mean,fused_graph_std,fused_density_gt_1e_6,fused_diag_mean,sparse_branch_density_gt_1e_6,sparse_branch_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
validation,237,160,Warm C,-0.0467585064470768,0.5060991644859314,0.19272646307945251,1.0,1.0,0.3333333333333333,1.1920928955078125e-07,0.4472092092037201,0.48494115471839905,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,246,163,Cold,-0.1124352365732193,0.49019527435302734,0.1991090625524521,1.0,1.0,0.4074074074074074,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,246,163,Warm A,-0.1378345787525177,0.48417872190475464,0.20515558123588562,1.0,1.0,0.35802469135802467,1.1920928955078125e-07,0.2555082142353058,0.5997931361198425,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,246,163,Warm B,-0.13549688458442688,0.48542681336402893,0.20916533470153809,1.0,1.0,0.2962962962962963,1.1920928955078125e-07,0.33142349123954773,0.18568797409534454,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,246,163,Warm C,-0.13472871482372284,0.48580601811408997,0.2074495553970337,1.0,1.0,0.32098765432098764,0.0,0.2364255040884018,0.4357820451259613,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,252,167,Cold,-0.07186409831047058,0.49963048100471497,0.1912488490343094,1.0,1.0,0.49382716049382713,2.384185791015625e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,252,167,Warm A,-0.05436259135603905,0.5031564235687256,0.18665075302124023,1.0,1.0,0.5185185185185185,2.980232238769531e-07,0.2343692183494568,0.5502556562423706,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,252,167,Warm B,-0.04121728613972664,0.5063950419425964,0.1849260926246643,1.0,1.0,0.48148148148148145,1.1920928955078125e-07,0.2937406599521637,0.520685076713562,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,252,167,Warm C,-0.03047953173518181,0.5084150433540344,0.18304233253002167,1.0,1.0,0.5432098765432098,1.7881393432617188e-07,0.31405705213546753,0.49431028962135315,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
validation,276,185,Cold,-0.06448440998792648,0.5011760592460632,0.18974949419498444,1.0,1.0,0.48148148148148145,1.1920928955078125e-07,0.0,0.0,cfg02_G3_D32,cfg02_G3_D32,2.275473106012214,cuda
