split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,guidance_loss_mean,guidance_loss_last,sampling_seconds
evaluation,1897,1085,Cold,4,0.5549389719963074,0.17657184600830078,0.011009281501173973,0.5432098765432098,1.0,0.0,0.0,0.0017539699911139905
evaluation,1897,1085,Warm A,4,0.5550761222839355,0.17568030953407288,0.005378189031034708,0.5555555555555556,1.0,0.6725464463233948,0.6724841594696045,0.013650133972987533
evaluation,1897,1085,Warm B,4,0.5572965741157532,0.17666584253311157,0.00859927199780941,0.5432098765432098,1.0,0.6687378585338593,0.6686203479766846,0.013554018049035221
evaluation,1897,1085,Warm C,4,0.5537279844284058,0.17661482095718384,0.010610522702336311,0.5432098765432098,1.0,0.70050448179245,0.7003753781318665,0.013515550992451608
evaluation,1900,1086,Cold,4,0.5594003796577454,0.1752159744501114,0.008767031133174896,0.5679012345679012,1.0,0.0,0.0,0.0017560819978825748
evaluation,1900,1086,Warm A,4,0.5542462468147278,0.1759820282459259,0.009670760482549667,0.5370370370370371,1.0,0.594754695892334,0.5946547985076904,0.013571726973168552
evaluation,1900,1086,Warm B,4,0.5556284785270691,0.17581474781036377,0.007509959861636162,0.5432098765432098,1.0,0.539510041475296,0.5394040942192078,0.013381679018493742
evaluation,1900,1086,Warm C,4,0.5565762519836426,0.17548468708992004,0.00738143315538764,0.5555555555555556,1.0,0.5686381459236145,0.5685349106788635,0.013541359978262335
evaluation,1904,1087,Cold,4,0.558120608329773,0.17524226009845734,0.009307904168963432,0.5555555555555556,1.0,0.0,0.0,0.0017372390138916671
evaluation,1904,1087,Warm A,4,0.5564109683036804,0.1762329339981079,0.008910230360925198,0.5308641975308642,1.0,0.7123161753018697,0.7121217250823975,0.013293585972860456
evaluation,1904,1087,Warm B,4,0.5571655631065369,0.17468272149562836,0.008782666176557541,0.5617283950617284,1.0,0.7423566778500875,0.7421061992645264,0.013481171044986695
evaluation,1904,1087,Warm C,4,0.5535297393798828,0.17499248683452606,0.007393245119601488,0.5185185185185185,1.0,0.7546825011571249,0.7544724345207214,0.013655386050231755
evaluation,1913,1092,Cold,4,0.5536696314811707,0.1750754714012146,0.007742349058389664,0.5432098765432098,1.0,0.0,0.0,0.001762524014338851
evaluation,1913,1092,Warm A,4,0.5574276447296143,0.17605671286582947,0.009760245680809021,0.5555555555555556,1.0,0.4349982291460037,0.4348967969417572,0.01348705100826919
evaluation,1913,1092,Warm B,4,0.5597022175788879,0.17493468523025513,0.010601664893329144,0.5679012345679012,1.0,0.45732533435026806,0.4571572542190552,0.013480597990565002
evaluation,1913,1092,Warm C,4,0.5582778453826904,0.1747242957353592,0.007915966212749481,0.5617283950617284,1.0,0.5094443957010905,0.5093594193458557,0.013631084992084652
evaluation,1919,1097,Cold,4,0.5549497604370117,0.17688678205013275,0.008219655603170395,0.5432098765432098,1.0,0.0,0.0,0.0017504050047136843
evaluation,1919,1097,Warm A,4,0.5570710897445679,0.17589299380779266,0.0069138952530920506,0.5617283950617284,1.0,0.5191093484560648,0.5189950466156006,0.013417892972938716
evaluation,1919,1097,Warm B,4,0.559816300868988,0.17458106577396393,0.007969952188432217,0.5740740740740741,1.0,0.5642134845256805,0.5641205310821533,0.01358470699051395
evaluation,1919,1097,Warm C,4,0.552924394607544,0.17631445825099945,0.008683081716299057,0.5370370370370371,1.0,0.5653840204079946,0.5652903318405151,0.013491945981513709
evaluation,1929,1103,Cold,4,0.5568417906761169,0.17574627697467804,0.008352644741535187,0.5555555555555556,1.0,0.0,0.0,0.001738869003020227
evaluation,1929,1103,Warm A,4,0.5578247308731079,0.17631317675113678,0.0079517662525177,0.5432098765432098,1.0,0.5455307761828104,0.5453500747680664,0.013536362035665661
evaluation,1929,1103,Warm B,4,0.5555585026741028,0.17685729265213013,0.008631991222500801,0.5493827160493827,1.0,0.5789666374524435,0.5787785649299622,0.013309289992321283
evaluation,1929,1103,Warm C,4,0.556731641292572,0.17455528676509857,0.00887832511216402,0.5555555555555556,1.0,0.6235288679599762,0.6233048439025879,0.013493604026734829
evaluation,1934,1105,Cold,4,0.5538606643676758,0.1756114959716797,0.01029155682772398,0.5370370370370371,1.0,0.0,0.0,0.0017528070020489395
evaluation,1934,1105,Warm A,4,0.5550853610038757,0.17510615289211273,0.007668597623705864,0.5555555555555556,1.0,0.4902210732301076,0.48994147777557373,0.01357912999810651
evaluation,1934,1105,Warm B,4,0.5576103329658508,0.17494168877601624,0.006854785606265068,0.5679012345679012,1.0,0.46546371281147003,0.46520793437957764,0.013525496004149318
evaluation,1934,1105,Warm C,4,0.5571040511131287,0.17466169595718384,0.008892811834812164,0.5555555555555556,1.0,0.4325883388519287,0.4323059320449829,0.013435557018965483
evaluation,1935,1106,Cold,4,0.5560937523841858,0.17313453555107117,0.009269529953598976,0.5617283950617284,1.0,0.0,0.0,0.0017439420334994793
evaluation,1935,1106,Warm A,4,0.5585353970527649,0.175558939576149,0.008755448274314404,0.5555555555555556,1.0,0.4621561865011851,0.46208643913269043,0.013429414015263319
evaluation,1935,1106,Warm B,4,0.5580111145973206,0.17490269243717194,0.007916883565485477,0.5432098765432098,1.0,0.43371357520421344,0.4336182475090027,0.013653322996105999
evaluation,1935,1106,Warm C,4,0.5529285669326782,0.1763627678155899,0.008070445619523525,0.5432098765432098,1.0,0.4457341780265172,0.445697546005249,0.013388713006861508
evaluation,1936,1107,Cold,4,0.5569120645523071,0.17570027709007263,0.00710470462217927,0.5493827160493827,1.0,0.0,0.0,0.0017640190199017525
evaluation,1936,1107,Warm A,4,0.5595393180847168,0.1753436177968979,0.006826005410403013,0.5679012345679012,1.0,0.736335943142573,0.736040472984314,0.01354109396925196
evaluation,1936,1107,Warm B,4,0.5562914609909058,0.17539308965206146,0.010493069887161255,0.5493827160493827,1.0,0.5748169918855032,0.5747222900390625,0.013637252035550773
evaluation,1936,1107,Warm C,4,0.5565890073776245,0.17710228264331818,0.008854206651449203,0.5308641975308642,1.0,0.5514564116795858,0.5513354539871216,0.013363591046072543
evaluation,1937,1108,Cold,4,0.5568875670433044,0.17552170157432556,0.007503883447498083,0.5370370370370371,1.0,0.0,0.0,0.0017548479954712093
evaluation,1937,1108,Warm A,4,0.5569295287132263,0.17597779631614685,0.008052150718867779,0.5555555555555556,1.0,0.3359701732794444,0.3356374502182007,0.013544639048632234
evaluation,1937,1108,Warm B,4,0.5551676154136658,0.1753966510295868,0.007308278698474169,0.5493827160493827,1.0,0.4379914253950119,0.4379100799560547,0.013542580010835081
evaluation,1937,1108,Warm C,4,0.5580991506576538,0.17359910905361176,0.008688312023878098,0.5679012345679012,1.0,0.5131820638974508,0.5131535530090332,0.013288593967445195
evaluation,1938,1109,Cold,4,0.5581948757171631,0.17468653619289398,0.00759301008656621,0.5432098765432098,1.0,0.0,0.0,0.0017523650312796235
evaluation,1938,1109,Warm A,4,0.5562099814414978,0.17551815509796143,0.008357477374374866,0.5555555555555556,1.0,0.6128616829713186,0.6126749515533447,0.013605148007627577
evaluation,1938,1109,Warm B,4,0.5569766759872437,0.17534378170967102,0.008108076639473438,0.5617283950617284,1.0,0.641075998544693,0.640938401222229,0.013287921959999949
evaluation,1938,1109,Warm C,4,0.5554506182670593,0.1771148145198822,0.008425164967775345,0.5432098765432098,1.0,0.6050355434417725,0.605029821395874,0.013361818972043693
evaluation,1940,1111,Cold,4,0.5566436648368835,0.17551381886005402,0.00699001457542181,0.5617283950617284,1.0,0.0,0.0,0.001741070009302348
evaluation,1940,1111,Warm A,4,0.5536539554595947,0.175804004073143,0.007498560938984156,0.5308641975308642,1.0,0.44695591926574707,0.4468320310115814,0.013457824010401964
evaluation,1940,1111,Warm B,4,0.5552576780319214,0.17727476358413696,0.009960755705833435,0.5370370370370371,1.0,0.45511170228322345,0.4550829827785492,0.013450866972561926
evaluation,1940,1111,Warm C,4,0.5562464594841003,0.17747098207473755,0.009438063018023968,0.5493827160493827,1.0,0.5616986453533173,0.5616171360015869,0.013487683958373964
evaluation,1941,1112,Cold,4,0.557378888130188,0.17591819167137146,0.007687320467084646,0.5679012345679012,1.0,0.0,0.0,0.0017553299549035728
evaluation,1941,1112,Warm A,4,0.5555028915405273,0.17559714615345,0.009751035831868649,0.5432098765432098,1.0,0.4833864669005076,0.48337897658348083,0.013402210955973715
evaluation,1941,1112,Warm B,4,0.5578806400299072,0.17612552642822266,0.009445556439459324,0.5617283950617284,1.0,0.4461028923590978,0.446028470993042,0.013550892996136099
evaluation,1941,1112,Warm C,4,0.5543404817581177,0.1771344095468521,0.008891694247722626,0.5246913580246914,1.0,0.49753939112027484,0.497473806142807,0.013427710975520313
evaluation,1942,1113,Cold,4,0.554641842842102,0.17476017773151398,0.007944051176309586,0.5617283950617284,1.0,0.0,0.0,0.0017465769778937101
evaluation,1942,1113,Warm A,4,0.559307336807251,0.17518426477909088,0.007403729949146509,0.5679012345679012,1.0,0.36439837018648785,0.3643074631690979,0.013568003021646291
evaluation,1942,1113,Warm B,4,0.5553449392318726,0.17658177018165588,0.008544324897229671,0.5617283950617284,1.0,0.4404376943906148,0.4403972029685974,0.01359475398203358
evaluation,1942,1113,Warm C,4,0.5553719401359558,0.17535561323165894,0.006762948352843523,0.5493827160493827,1.0,0.39357030391693115,0.39349931478500366,0.013383893005084246
