split,variant,item_id,item_idx,phase,base_graph_mean,graph_density_gt_1e_6,graph_row_sum_error,local_delta_norm,last_warm_loss,tuning_seconds,final_training_seconds,device
validation,emerg_exact_topk,442,294,Warm A,-0.005347713828086853,0.4444444444444444,5.960464477539063e-08,0.16336022317409515,0.5150644183158875,0.6323188639944419,,cuda
validation,emerg_exact_topk,442,294,Warm B,-0.005034722853451967,0.4444444444444444,5.960464477539063e-08,0.29045161604881287,0.4349099099636078,0.6323188639944419,,cuda
validation,emerg_exact_topk,442,294,Warm C,-0.005097731947898865,0.4444444444444444,5.960464477539063e-08,0.35592955350875854,0.5074781179428101,0.6323188639944419,,cuda
validation,emerg_exact_topk,448,298,Cold,-0.007703250739723444,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,448,298,Warm A,-0.007611622102558613,0.4444444444444444,1.1920928955078125e-07,0.1526622623205185,0.5944218635559082,0.6323188639944419,,cuda
validation,emerg_exact_topk,448,298,Warm B,-0.008210748434066772,0.4444444444444444,5.960464477539063e-08,0.1952618509531021,0.6575701236724854,0.6323188639944419,,cuda
validation,emerg_exact_topk,448,298,Warm C,-0.008669429458677769,0.4444444444444444,1.1920928955078125e-07,0.21995678544044495,0.676973819732666,0.6323188639944419,,cuda
validation,emerg_exact_topk,464,310,Cold,-0.007580859586596489,0.4444444444444444,5.960464477539063e-08,0.0,0.0,0.6323188639944419,,cuda
validation,emerg_exact_topk,464,310,Warm A,-0.007469700649380684,0.4444444444444444,1.1920928955078125e-07,0.1606575846672058,0.6715023517608643,0.6323188639944419,,cuda
validation,emerg_exact_topk,464,310,Warm B,-0.008032416924834251,0.4444444444444444,1.1920928955078125e-07,0.27627554535865784,0.6587362885475159,0.6323188639944419,,cuda
validation,emerg_exact_topk,464,310,Warm C,-0.007480505853891373,0.4444444444444444,0.0,0.2463887482881546,0.5339798331260681,0.6323188639944419,,cuda
validation,emerg_exact_topk,468,313,Cold,-0.00769400829449296,0.4444444444444444,1.1920928955078125e-07,0.0,0.0,0.6323188639944419,,cuda
