split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,guidance_loss_mean,guidance_loss_last,sampling_seconds
validation,381,259,Warm C,4,0.5598631501197815,0.17500971257686615,0.008001272566616535,0.5493827160493827,1.0,0.8946328461170197,0.8943310379981995,0.014926814008504152
validation,413,270,Cold,4,0.5571014285087585,0.1771761029958725,0.01046222634613514,0.5370370370370371,1.0,0.0,0.0,0.0017867109854705632
validation,413,270,Warm A,4,0.5609185695648193,0.17501404881477356,0.008343007415533066,0.5925925925925926,1.0,0.5320331255594889,0.5318689346313477,0.014710834017023444
validation,413,270,Warm B,4,0.556196928024292,0.17746111750602722,0.00757796224206686,0.5123456790123457,1.0,0.606592059135437,0.6064261198043823,0.014898331020958722
validation,413,270,Warm C,4,0.5562146306037903,0.17619146406650543,0.007886972278356552,0.5246913580246914,1.0,0.6488197644551595,0.648697018623352,0.01496145100099966
validation,423,278,Cold,4,0.5558854341506958,0.17533056437969208,0.008763507939875126,0.5308641975308642,1.0,0.0,0.0,0.001770146016497165
validation,423,278,Warm A,4,0.5575239658355713,0.17568440735340118,0.008694818243384361,0.5308641975308642,1.0,0.4922130157550176,0.4921395480632782,0.01489965501241386
validation,423,278,Warm B,4,0.5569053888320923,0.17821043729782104,0.009446990676224232,0.5061728395061729,1.0,0.6280316710472107,0.6278829574584961,0.014841339958366007
validation,423,278,Warm C,4,0.5564822554588318,0.17419183254241943,0.007209824398159981,0.5246913580246914,1.0,0.623115340868632,0.6228837966918945,0.01495284802513197
validation,432,286,Cold,4,0.5557169318199158,0.17594243586063385,0.008319544605910778,0.5308641975308642,1.0,0.0,0.0,0.0017899230006150901
validation,432,286,Warm A,4,0.5554476380348206,0.18039126694202423,0.008370445109903812,0.5061728395061729,1.0,0.6129486858844757,0.6127192974090576,0.01474266400327906
validation,432,286,Warm B,4,0.5550363659858704,0.1768835335969925,0.007001143880188465,0.5493827160493827,1.0,0.6173753341039022,0.6172399520874023,0.014916005020495504
validation,432,286,Warm C,4,0.5581538081169128,0.17609789967536926,0.0076267411932349205,0.5370370370370371,1.0,0.6256510814030966,0.6255216598510742,0.015021035971585661
validation,441,293,Cold,4,0.5590387582778931,0.1762491911649704,0.006122624967247248,0.5555555555555556,1.0,0.0,0.0,0.0017851060256361961
validation,441,293,Warm A,4,0.5546043515205383,0.17616887390613556,0.008064599707722664,0.5061728395061729,1.0,0.6230356891949972,0.6229702234268188,0.014396858983673155
validation,441,293,Warm B,4,0.5569174885749817,0.17766083776950836,0.007236916571855545,0.5308641975308642,1.0,0.6343878209590912,0.6343831419944763,0.01408040797105059
validation,441,293,Warm C,4,0.5542776584625244,0.17688819766044617,0.006983672268688679,0.5061728395061729,1.0,0.6250768303871155,0.6250507235527039,0.014202702033799142
validation,442,294,Cold,4,0.5565369129180908,0.177110493183136,0.007446750998497009,0.5432098765432098,1.0,0.0,0.0,0.0017853730241768062
validation,442,294,Warm A,4,0.5585446953773499,0.17472605407238007,0.007261595688760281,0.5246913580246914,1.0,0.47743211686611176,0.47738125920295715,0.014499204000458121
validation,442,294,Warm B,4,0.5558434128761292,0.17631030082702637,0.008526172488927841,0.5246913580246914,1.0,0.44088423252105713,0.44076281785964966,0.014968450996093452
validation,442,294,Warm C,4,0.5576297044754028,0.17633716762065887,0.007683474570512772,0.5308641975308642,1.0,0.46390703320503235,0.46383774280548096,0.014996779034845531
validation,448,298,Cold,4,0.5561487674713135,0.17793557047843933,0.008933868259191513,0.5061728395061729,1.0,0.0,0.0,0.0017834900063462555
validation,448,298,Warm A,4,0.5553050637245178,0.17576606571674347,0.008175830356776714,0.5432098765432098,1.0,0.6080976823965708,0.6080328226089478,0.014902770984917879
validation,448,298,Warm B,4,0.5584713816642761,0.17634490132331848,0.008287547156214714,0.5123456790123457,1.0,0.6070776085058848,0.6070469617843628,0.014946004957892
validation,448,298,Warm C,4,0.5547347068786621,0.1765861064195633,0.008285107091069221,0.49382716049382713,1.0,0.6663200656572977,0.6662479043006897,0.014723825035616755
validation,464,310,Cold,4,0.5551947355270386,0.17640076577663422,0.00875781662762165,0.5061728395061729,1.0,0.0,0.0,0.0017761229537427425
validation,464,310,Warm A,4,0.5532797574996948,0.17603901028633118,0.006766225211322308,0.5246913580246914,1.0,0.6316309869289398,0.631386399269104,0.014943280024453998
validation,464,310,Warm B,4,0.5569082498550415,0.17497123777866364,0.007689362857490778,0.5432098765432098,1.0,0.6582320133845011,0.6579886674880981,0.01485483901342377
validation,464,310,Warm C,4,0.5563337206840515,0.17623504996299744,0.008328392170369625,0.5061728395061729,1.0,0.6296183367570242,0.6293821930885315,0.015013181022368371
validation,468,313,Cold,4,0.5597681999206543,0.17497973144054413,0.007209416013211012,0.5555555555555556,1.0,0.0,0.0,0.0017722799675539136
