split,item_id,item_idx,phase,graph_sample_count,graph_mean,graph_std_within,graph_between_sample_std,graph_density_gt_0_5,graph_diag_mean,guidance_loss_mean,guidance_loss_last,sampling_seconds
validation,104,76,Cold,4,0.5604186058044434,0.1721326857805252,0.009329408407211304,0.6111111111111112,1.0,0.0,0.0,0.0017710330430418253
validation,104,76,Warm A,4,0.5610857009887695,0.17458662390708923,0.009508357383310795,0.5802469135802469,1.0,0.6746548712253571,0.6745628118515015,0.014934970007743686
validation,104,76,Warm B,4,0.5598372220993042,0.17596332728862762,0.008213571272790432,0.5740740740740741,1.0,0.6145210464795431,0.6144989728927612,0.014924139948561788
validation,104,76,Warm C,4,0.5621195435523987,0.1706632822751999,0.008826053701341152,0.6049382716049383,1.0,0.6079697608947754,0.6079286336898804,0.014779710036236793
validation,107,78,Cold,4,0.5625826716423035,0.17118586599826813,0.006350679788738489,0.6111111111111112,1.0,0.0,0.0,0.0017638030112721026
validation,107,78,Warm A,4,0.5617663264274597,0.17232351005077362,0.009740116074681282,0.6049382716049383,1.0,0.7888536552588145,0.7885870933532715,0.014937768981326371
validation,107,78,Warm B,4,0.5606701970100403,0.1722765862941742,0.007192783989012241,0.5864197530864198,1.0,0.6742632786432902,0.6741407513618469,0.014875785971526057
validation,107,78,Warm C,4,0.56076979637146,0.17298263311386108,0.009007405489683151,0.6049382716049383,1.0,0.7001672883828481,0.6999810934066772,0.014897547953296453
validation,110,79,Cold,4,0.5612459182739258,0.1738722175359726,0.007709738798439503,0.5864197530864198,1.0,0.0,0.0,0.0017718980088829994
validation,110,79,Warm A,4,0.5582546591758728,0.17234064638614655,0.006823803763836622,0.5925925925925926,1.0,0.618570347627004,0.6184428930282593,0.01487049798015505
validation,110,79,Warm B,4,0.5600510835647583,0.17107881605625153,0.008873830549418926,0.5987654320987654,1.0,0.5638892352581024,0.563785195350647,0.014989888994023204
validation,110,79,Warm C,4,0.5636709928512573,0.17165455222129822,0.006782273296266794,0.5925925925925926,1.0,0.5496088862419128,0.5495960712432861,0.015004604996647686
validation,111,80,Cold,4,0.5618448853492737,0.17162808775901794,0.007895112968981266,0.6049382716049383,1.0,0.0,0.0,0.001838889962527901
validation,111,80,Warm A,4,0.5621259808540344,0.1717313975095749,0.008934304118156433,0.6172839506172839,1.0,0.7970561186472574,0.7964309453964233,0.015016129007562995
validation,111,80,Warm B,4,0.561859667301178,0.172892764210701,0.011056610383093357,0.6172839506172839,1.0,0.630221019188563,0.629974365234375,0.014974308025557548
validation,111,80,Warm C,4,0.5620322823524475,0.1703450083732605,0.009201651439070702,0.5987654320987654,1.0,0.5654219289620718,0.565269947052002,0.014932288031559438
validation,158,103,Cold,4,0.5623822808265686,0.17248477041721344,0.007117651868611574,0.5925925925925926,1.0,0.0,0.0,0.00178393698297441
validation,158,103,Warm A,4,0.5616747140884399,0.17262789607048035,0.00913691520690918,0.5925925925925926,1.0,0.37312071522076923,0.3729721009731293,0.014926970994565636
validation,158,103,Warm B,4,0.5622872114181519,0.17161336541175842,0.009025666862726212,0.6049382716049383,1.0,0.5321745971838633,0.5321002006530762,0.014958199055399746
validation,158,103,Warm C,4,0.5627597570419312,0.17232614755630493,0.009833253920078278,0.5925925925925926,1.0,0.558223714431127,0.5581034421920776,0.014991561009082943
validation,160,105,Cold,4,0.5616763234138489,0.1711205393075943,0.007852625101804733,0.5925925925925926,1.0,0.0,0.0,0.0017727119848132133
