split,item_id,item_idx,phase,base_graph_mean,diffused_graph_mean,diffused_graph_std,diffused_density_gt_1e_6,diffused_row_sum_error,local_delta_norm,last_warm_loss,config_name,selected_config_name,final_training_seconds,device
evaluation,2928,1781,Warm C,0.011338273994624615,0.1111110970377922,0.11435575783252716,0.8271604938271605,1.7881393432617188e-07,0.43104836344718933,0.4283290505409241,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2932,1783,Cold,0.007109303027391434,0.1111111119389534,0.1002655029296875,0.8888888888888888,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2932,1783,Warm A,0.005642539821565151,0.111111119389534,0.10491330176591873,0.8765432098765432,2.384185791015625e-07,0.24544331431388855,0.5628658533096313,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2932,1783,Warm B,0.005904357880353928,0.1111111119389534,0.10190801322460175,0.8888888888888888,1.1920928955078125e-07,0.4032236933708191,0.5045388340950012,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2932,1783,Warm C,0.004433411173522472,0.1111111119389534,0.11321628838777542,0.8765432098765432,1.1920928955078125e-07,0.46167704463005066,0.4180621802806854,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2935,1784,Cold,0.009201946668326855,0.1111110970377922,0.15784870088100433,0.6296296296296297,1.1920928955078125e-07,0.0,0.0,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2935,1784,Warm A,0.009775384329259396,0.1111111119389534,0.17295843362808228,0.5308641975308642,2.384185791015625e-07,0.24191300570964813,0.21409621834754944,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2935,1784,Warm B,0.009153674356639385,0.1111111119389534,0.1748368740081787,0.5802469135802469,2.384185791015625e-07,0.3823311924934387,0.44441792368888855,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2935,1784,Warm C,0.01111536007374525,0.1111111119389534,0.1621563732624054,0.6666666666666666,2.384185791015625e-07,0.33141523599624634,0.5554682612419128,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2936,1785,Cold,0.008725790306925774,0.1111111119389534,0.15367557108402252,0.6419753086419753,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2936,1785,Warm A,0.009081652387976646,0.1111111119389534,0.14724673330783844,0.6790123456790124,2.384185791015625e-07,0.2298605740070343,0.38792604207992554,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2936,1785,Warm B,0.011639065109193325,0.111111119389534,0.15471266210079193,0.6172839506172839,2.384185791015625e-07,0.2637852430343628,0.47180333733558655,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2936,1785,Warm C,0.012997153215110302,0.1111110970377922,0.15454480051994324,0.654320987654321,2.384185791015625e-07,0.4228168725967407,0.373550146818161,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2937,1786,Cold,0.008760590106248856,0.1111111119389534,0.15392422676086426,0.6419753086419753,2.384185791015625e-07,0.0,0.0,,cfg02_G3_D32,1.867772352998145,cuda
evaluation,2937,1786,Warm A,0.009745798073709011,0.1111111119389534,0.15845932066440582,0.6419753086419753,2.384185791015625e-07,0.2271968126296997,0.5608311891555786,,cfg02_G3_D32,1.867772352998145,cuda
